"Control Record Model for: "	Current Account
"Record Type"	"Instance Record"	"Attribute"	"Description"	"Data Type"
"CR"	CR Current Account Arrangement Instance Record	Tax Reference	"Reference identifier linking the account to appropriate tax handling"	Object
"CR"	CR Current Account Arrangement Instance Record	Entitlement Option Definition	"The definition of an applicable entitlement option"	String
"CR"	CR Current Account Arrangement Instance Record	Entitlement Option Setting	"The setting for the entitlement option"	String
"CR"	CR Current Account Arrangement Instance Record	Restriction Option Definition	"The definition of an applicable restriction option"	String
"CR"	CR Current Account Arrangement Instance Record	Restriction Option Setting	"The setting for the restriction option"	String
"CR"	CR Current Account Arrangement Instance Record	Associations	"Definition of the associations to the account"	String
"CR"	CR Current Account Arrangement Instance Record	Association Type	"The type of association (e.g. guarantor, co-signer)"	String
"CR"	CR Current Account Arrangement Instance Record	Association Obligation/Entitlement	"Description of the role, obligations or entitlements of the associated party"	String
"CR"	CR Current Account Arrangement Instance Record	Association Reference	"Reference to the associated party"	Object
"CR"	CR Current Account Arrangement Instance Record	Linked Accounts	"Definition of the associations to the account"	Account
"CR"	CR Current Account Arrangement Instance Record	Link Type	"The type and purpose for the link"	Text
"CR"	CR Current Account Arrangement Instance Record	Account Details	"Details of the linked account"	String
"CR"	CR Current Account Arrangement Instance Record	Position Limits	"Position limits that are maintained by the account"	String
"CR"	CR Current Account Arrangement Instance Record	Position Limit Type	"The type of position maintained for the account (e.g. transaction credit/debit, netting, position)"	String
"CR"	CR Current Account Arrangement Instance Record	Position Limit Settings	"The position definition, associated limit settings and rules"	String
"CR"	CR Current Account Arrangement Instance Record	Position Limit Value	"The current calculated position"	String
"CR"	CR Current Account Arrangement Instance Record	Date Type	"Key dates associated with the account (e.g. opening date, closing date)"	String
"CR"	CR Current Account Arrangement Instance Record	Date	"Value of the date type"	AccountDate
"BQ"	BQ Account Sweep Instance Record	""	""	""
"BQ"	BQ Account Sweep Instance Record	Account Sweep Type	"The type of sweep (e.g. periodic, threshold)"	String
"BQ"	BQ Account Sweep Instance Record	Account Sweep Definition	"Definition of the type of sweep"	String
"BQ"	BQ Account Sweep Instance Record	Account Sweep Application Schedule	"Sweep processing guidelines and scheduling rules"	String
"BQ"	BQ Account Sweep Instance Record	Account Sweep Configuration	"The set-up of the sweep facility"	String
"BQ"	BQ Account Sweep Instance Record	Target Account	"The facility that the sweep is made to/from"	String
"BQ"	BQ Account Sweep Instance Record	Sweep Mandate	"Confirmation that the sweep processing is sanctioned as necessary"	String
"BQ"	BQ Account Sweep Instance Record	Sweep Processing Schedule	"Timing and or triggers for initiating sweep transaction"	String
"BQ"	BQ Account Sweep Instance Record	Sweep Application Record	"The transaction record for an applied sweep"	String
"BQ"	BQ Account Sweep Instance Record	Account Sweep Target Account	"The facility that the sweep is made to/from"	String
"BQ"	BQ Account Sweep Instance Record	Account Sweep Amount	"The amount transferred to or from the account"	Amount
"BQ"	BQ Account Sweep Instance Record	Account Sweep Execution Date	"The date and time the sweep is initiated"	Date
"BQ"	BQ Issued Device Instance Record	""	""	""
"BQ"	BQ Issued Device Instance Record	Issued Inventory Type	"A property of the issued device/inventory (e.g. card, checkbook, pay-in slip)"	String
"BQ"	BQ Issued Device Instance Record	Issued Inventory Description	"Definition of the inventory item, including processing and handling guidelines and rules"	String
"BQ"	BQ Issued Device Instance Record	Issued Inventory Option Definition	"Definition of the processing option and impact (e.g. lost check handling)"	String
"BQ"	BQ Issued Device Instance Record	Issued Inventory Option Setting	"The processing option setting"	String
"BQ"	BQ Issued Device Instance Record	Issued Inventory Property Type	"Tracked property of the issued device/inventory (e.g. issued check numbers)"	String
"BQ"	BQ Issued Device Instance Record	Issued Inventory Property Value	"The tracked values associated with an issued device/inventory item"	String
"BQ"	BQ Issued Device Instance Record	Issued Inventory Status	"The tracked status of the device/inventory item (e.g. active, suspended, cancelled)"	String
"BQ"	BQ Payments Instance Record	""	""	""
"BQ"	BQ Payments Instance Record	Payment Type	"The type of payment transaction (e.g. customer payment, standing order, direct debit, bill pay)"	String
"BQ"	BQ Payments Instance Record	Payment Definition	"Definition of the type of payment including processing rules and guidelines"	String
"BQ"	BQ Payments Instance Record	Payment Processinng Option Definition	"Definition of the processing option and impact (e.g. frequency and cumulative amount constraints)"	String
"BQ"	BQ Payments Instance Record	Payment Processing Option Setting	"The option setting"	String
"BQ"	BQ Payments Instance Record	Payment Configuration	"Configuration setting for various payment transaction types"	String
"BQ"	BQ Payments Instance Record	Payment Schedule	"Processing schedule for repeating payments for standing orders (e.g. start date, end, period, number/cycles). Note this triggers an internal execution call as necessary"	String
"BQ"	BQ Payments Instance Record	Direct Debit Mandate Reference	"Reference to the applicable mandate for direct debits"	Object
"BQ"	BQ Payments Instance Record	Direct Debit Mandate Settings	"Processing settings governing direct debits"	String
"BQ"	BQ Payments Instance Record	Bill Pay Mandate Reference	"Reference to the applicable mandate for bill pay transactions"	Object
"BQ"	BQ Payments Instance Record	Bil Pay Mandate Settings	"Processing settings governing bill pay transactions"	String
"BQ"	BQ Payments Instance Record	Payment Transaction	"The general payment transaction with all major attributes - some optional depending on type"	String
"BQ"	BQ Payments Instance Record	Payment Transaction Type	"The type of payment transaction (e.g. customer payment, standing order, direct debit, bill pay)"	String
"BQ"	BQ Payments Instance Record	Payment Transaction Payee Reference	"Reference to the party to whom the payment is made"	Object
"BQ"	BQ Payments Instance Record	Payment Transaction Payee Account Reference	"Reference to the account to which the payment is made"	Object
"BQ"	BQ Payments Instance Record	Payment Transaction Payee Bank Reference	"Reference to the bank where the payee account is held"	Object
"BQ"	BQ Payments Instance Record	Payment Transaction Amount	"The amount (and currency if applicable) of the payment"	Amount
"BQ"	BQ Payments Instance Record	Payment Transaction Fee Type	"The fee type applied to the payment transaction"	String
"BQ"	BQ Payments Instance Record	Payment Transaction Fee Charge	"The fee charge applied to the transaction"	String
"BQ"	BQ Payments Instance Record	Payment Transaction Date	"The various key dates and times associated with the payment transaction"	Date
"BQ"	BQ Payments Instance Record	Payment Transaction Payment Mechanism	"Requested payment mechanism (e.g. Wire, ACH)"	String
"BQ"	BQ Payments Instance Record	Payment Transaction Payment Purpose	"Description of the purpose including any external reference to the transaction"	String
"BQ"	BQ Payments Instance Record	Payment Transaction Bank Branch/Location Reference	"Reference to the location the payment transaction is initiated from"	Object
"BQ"	BQ Payments Instance Record	Payment Transaction Status	"The processing status of the transaction (e.g. captured, approved, initiated, confirmed, settled)"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	""	""	""
"BQ"	BQ Deposits and Withdrawals Instance Record	Deposit Type	"The type of deposit transaction that can be applied to the account (e.g. customer deposit, internal credit)"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Withdrawal Type	"The type of withdrawal transaction that can be applied to the account (e.g. customer withdrawal, internal service charge, disbursement)"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Account Limit Breach Response	"The handling options if a withdrawal results in a breach of an account limit"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Deposit Transaction	"Details of the deposit transaction"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Deposit Transaction Source Reference	"Identifies the source of the deposit"	Object
"BQ"	BQ Deposits and Withdrawals Instance Record	Deposit Transaction Deposit Type	"The type of deposit made with the transaction"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Deposit Transaction Description	"Any necessary details describing the purpose or reference properties of the deposit"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Deposit Transaction Amount	"The deposited amount"	Amount
"BQ"	BQ Deposits and Withdrawals Instance Record	Deposit Transaction Date	"The date and time the deposit was initiated"	Date
"BQ"	BQ Deposits and Withdrawals Instance Record	Withdrawal Transaction	"Details of the withdrawal transaction"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Withdrawal Transaction Source Reference	"Identifies the target for the withdrawal"	Object
"BQ"	BQ Deposits and Withdrawals Instance Record	Withdrawal Transaction Withdrawal Type	"The type of withdrawal made with the transaction"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Withdrawal Transaction Description	"Any necessary details describing the purpose or reference properties of the withdrawal"	String
"BQ"	BQ Deposits and Withdrawals Instance Record	Wihdrawal Transaction Amount	"The withdrawn amount"	Amount
"BQ"	BQ Deposits and Withdrawals Instance Record	Withdrawal Transaction Date	"The date and time the withdrawal was initiated"	Date
"BQ"	BQ Interest Instance Record	""	""	""
"BQ"	BQ Interest Instance Record	Interest Rate Type	"Applicable rate type"	String
"BQ"	BQ Interest Instance Record	Interest Rate Application Schedule	"The processing schedule for applying interest rates to the account"	Rate
"BQ"	BQ Interest Instance Record	Interest Rate Configuration	"The collection of applicable rates"	Rate
"BQ"	BQ Interest Instance Record	Interest Rate	"The rate value to be applied"	Rate
"BQ"	BQ Interest Instance Record	Interest Application Record	"The record of applied interest"	String
"BQ"	BQ Interest Instance Record	Interest Transaction	"A record of applied interest"	String
"BQ"	BQ Interest Instance Record	Transaction Description	"General description of the interest transaction"	String
"BQ"	BQ Interest Instance Record	Transaction Rate Type	"Applicable rate type"	String
"BQ"	BQ Interest Instance Record	Transaction Interest Charge	"The derived interest amount to be applied"	String
"BQ"	BQ Interest Instance Record	Interest Accrual Amount	"Record of accrued interest"	Amount
"BQ"	BQ Interest Instance Record	Interest Accrual Type	"The interest type being tracked"	String
"BQ"	BQ Interest Instance Record	Interest Accrual Charge	"The accrued amount of applied interest"	String
