"Control Record Model for: "	Credit Card
"Record Type"	"Instance Record"	"Attribute"	"Description"	"Data Type"
"BQ"	BQ Card Transaction Instance Record	Card Transaction Network Reference	"Reference to the network the card transaction is handled by"	Object
"BQ"	BQ Card Transaction Instance Record	Card Transaction Issuing Bank Reference	"Refers to the card holder's issuing bank"	Object
"BQ"	BQ Card Transaction Instance Record	Card Transaction Merchant Acquiring Bank Reference	"Refers to the merchant's acquiring bank"	Object
"BQ"	BQ Card Transaction Instance Record	Card Transaction Type	"The type of transaction (purchase, cash advance, etc.)"	String
"BQ"	BQ Card Transaction Instance Record	Card Transaction Currency	"The currency that the transaction is made in"	CurrencyCode
"BQ"	BQ Card Transaction Instance Record	Card Transaction Amount Type	"Type of amount (e.g. original amount, billing currency amount, conversion rate, FX Mark-up)"	String
"BQ"	BQ Card Transaction Instance Record	Card Transaction Amount	"The amount corresponding to the type"	Amount
"BQ"	BQ Card Transaction Instance Record	Card Transaction Merchant Reference	"Refers to the merchant initiating settlement"	Object
"BQ"	BQ Card Transaction Instance Record	Card Transaction Location Reference	"Refers to the point of sale location"	Object
"BQ"	BQ Card Transaction Instance Record	Card Transaction ProductandService Reference	"Details of the transaction (e.g. purchased service/product, purpose)"	Object
"BQ"	BQ Card Transaction Instance Record	Card Transaction Date/Time	"Significant dates and times associated with the transaction"	Date
"BQ"	BQ Card Transaction Instance Record	Card Transaction FX Conversion Charge	"The applied currency conversion charge"	String
"BQ"	BQ Card Transaction Instance Record	Card Transaction Intercharge Fee	"The applied intercharge fee"	String
"BQ"	BQ Card Transaction Instance Record	Card Transaction Authorization Record	"Details the reference, amount, timestamp of the transaction authorization)"	String
"BQ"	BQ Credit Plan Instance Record	""	""	""
"BQ"	BQ Credit Plan Instance Record	Credit Plan Type	"The type of credit plan (e.g. cash, credit, charge, balance transfer, promotions, securitized, etc.)"	String
"BQ"	BQ Credit Plan Instance Record	Credit Plan Terms	"The range of terms applied to the pan (e.g. minimum payment, payment grace period, interest rate reference, installment plans, …)"	String
"BQ"	BQ Credit Plan Instance Record	Credit Plan Account Reference	"Reference to the account where the credit plan is linked"	Object
"BQ"	BQ Repayment Instance Record	""	""	""
"BQ"	BQ Repayment Instance Record	Repayment Transaction	"The billing instance"	String
"BQ"	BQ Repayment Instance Record	Repayment Transaction Type	"The type of repayment (e.g. scheduled repayment linked to associated billing record, ad-hoc repayment)"	String
"BQ"	BQ Repayment Instance Record	Billing Instance Reference	"Reference to the associated bill for which this can be full or partial repayment)"	Object
"BQ"	BQ Repayment Instance Record	Repayment Transaction Payer Reference	"Reference to the payer"	Object
"BQ"	BQ Repayment Instance Record	Repayment Transaction Payer Product Instance Reference	"Reference to the account where the payment is made from"	Object
"BQ"	BQ Repayment Instance Record	Repayment Transaction Payer Bank Reference	"Reference to the payer's bank"	Object
"BQ"	BQ Repayment Instance Record	Repayment Transaction Amount	"The amount of the repayment"	Amount
"BQ"	BQ Repayment Instance Record	Repayment Transaction Currency	"The currency used for the repayment"	CurrencyCode
"BQ"	BQ Repayment Instance Record	Repayment Transaction Value Date	"The value date for the repayment transaction"	Date
"BQ"	BQ Issued Device Instance Record	""	""	""
"BQ"	BQ Issued Device Instance Record	Issued Device Type	"The type of issued device/inventory (e.g. checkbook, pay-in slip)"	String
"BQ"	BQ Issued Device Instance Record	Issued Device Description	"Definition of the inventory item, including processing and handling guidelines and rules"	String
"BQ"	BQ Issued Device Instance Record	Issued Device Option Definition	"Definition of the processing option and impact (e.g. lost check handling)"	String
"BQ"	BQ Issued Device Instance Record	Issued Device Option Setting	"The processing option setting"	String
"BQ"	BQ Issued Device Instance Record	Issued Device Property	"A property of the issued device/inventory (e.g. card, checkbook, pay-in slip)"	String
"BQ"	BQ Issued Device Instance Record	Issued Device Property Type	"Tracked property of the issued device/inventory (e.g. issued check numbers)"	String
"BQ"	BQ Issued Device Instance Record	Issued Device Property Value	"The tracked values associated with an issued device/inventory item"	String
"BQ"	BQ Issued Device Instance Record	Issued Device Status	"The tracked status of the device/inventory item (e.g. active, suspended, cancelled)"	String
