"Control Record Model for: "	Product Combination
"Record Type"	"Instance Record"	"Attribute"	"Description"	"Data Type"
"BQ"	BQ Transfer Pricing Instance Record	Transfer Pricing Feature Schedule	"The timing and key actions/milestones involved in completing the fulfillment feature instance"	String
"BQ"	BQ Transfer Pricing Instance Record	Product Transfer Pricing	"The Product Combination Arrangement specific Business Service"	Business Service
"BQ"	BQ Transfer Pricing Instance Record	Transfer Pricing Postconditions	"The completion status and any triggered/dependent actions once the feature instance has been fulfilled"	String
"BQ"	BQ Transfer Pricing Instance Record	Transfer Pricing Product Transfer Pricing Service Type	"Reference to the specific business service type"	String
"BQ"	BQ Transfer Pricing Instance Record	Transfer Pricing Product Transfer Pricing Service Description	"Description of the performed business service"	String
"BQ"	BQ Transfer Pricing Instance Record	Transfer Pricing Product Transfer Pricing Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the business service"	String
"BQ"	BQ Transfer Pricing Instance Record	Transfer Pricing Product Transfer Pricing Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the business service"	String
"BQ"	BQ Transfer Pricing Instance Record	Transfer Pricing Product Transfer Pricing Service Name	""	String
"BQ"	BQ Fulfillment Instance Record	""	"Fulfill any scheduled and ad-hoc obligations under a service arrangement, most typically for a financial product or facility  within Product Combination. . Example: Perform the scheduled (e.g. statements, standing orders) and ad-hoc/requested (e.g. balance inquiries, fund transfers) fulfillment tasks for a customer current account facility."	""
"BQ"	BQ Fulfillment Instance Record	Fulfillment Preconditions	"The required status/situation prior to the implementation of the feature"	String
"BQ"	BQ Fulfillment Instance Record	Fulfillment Feature Schedule	"The timing and key actions/milestones involved in completing the fulfillment feature instance"	String
"BQ"	BQ Fulfillment Instance Record	Fiduciary Arrangement Fulfillment	"The Product Combination Arrangement specific Business Service"	Business Service
"BQ"	BQ Fulfillment Instance Record	Fulfillment Postconditions	"The completion status and any triggered/dependent actions once the feature instance has been fulfilled"	String
"BQ"	BQ Fulfillment Instance Record	Fulfillment Fiduciary Arrangement Fulfillment Service Type	"Reference to the specific business service type"	String
"BQ"	BQ Fulfillment Instance Record	Fulfillment Fiduciary Arrangement Fulfillment Service Description	"Description of the performed business service"	String
"BQ"	BQ Fulfillment Instance Record	Fulfillment Fiduciary Arrangement Fulfillment Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the business service"	String
"BQ"	BQ Fulfillment Instance Record	Fulfillment Fiduciary Arrangement Fulfillment Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the business service"	String
"BQ"	BQ Fulfillment Instance Record	Fulfillment Fiduciary Arrangement Fulfillment Service Name	""	String
"BQ"	BQ Product Combination Outcome Instance Record	""	""	""
"BQ"	BQ Product Combination Outcome Instance Record	Product Combination Financial Facility	""	String
"BQ"	BQ Product Combination Outcome Instance Record	Product Combination Work Product	""	String
"BQ"	BQ Embedded Product Control Instance Record	""	"Fulfill any scheduled and ad-hoc obligations under a service arrangement, most typically for a financial product or facility  within Product Combination. . Example: Perform the scheduled (e.g. statements, standing orders) and ad-hoc/requested (e.g. balance inquiries, fund transfers) fulfillment tasks for a customer current account facility."	""
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Preconditions	"The required status/situation prior to the implementation of the feature"	String
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Feature Schedule	"The timing and key actions/milestones involved in completing the fulfillment feature instance"	String
"BQ"	BQ Embedded Product Control Instance Record	Combined Product Control	"The Product Combination Arrangement specific Business Service"	Business Service
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Postconditions	"The completion status and any triggered/dependent actions once the feature instance has been fulfilled"	String
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Combined Product Control Service Type	"Reference to the specific business service type"	String
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Combined Product Control Service Description	"Description of the performed business service"	String
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Combined Product Control Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the business service"	String
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Combined Product Control Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the business service"	String
"BQ"	BQ Embedded Product Control Instance Record	Embedded Product Control Combined Product Control Service Name	""	String
