"Control Record Model for: "	Accounts Receivable
"Record Type"	"Instance Record"	"Attribute"	"Description"	"Data Type"
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Business Unit/Employee Reference	"The operating unit/employee responsible for the workstep"	Object
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Work Schedule	"The timing and key actions/milestones making up the workstep"	String
"BQ"	BQ Customer Negotiation Instance Record	Payment Negotation	"The Accounts Receivable Procedure specific Business Service"	Business Service
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Postconditions	"The completion status and reference to subsequent actions that may be triggered on completion of the workstep"	String
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Payment Negotation Service Type	"Reference to the specific business service type"	String
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Payment Negotation Service Description	"Description of the performed business service"	String
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Payment Negotation Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the business service"	String
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Payment Negotation Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the business service"	String
"BQ"	BQ Customer Negotiation Instance Record	Customer Negotiation Payment Negotation Service Name	""	String
"BQ"	BQ Payment Instance Record	""	"Complete work tasks following a defined procedure in support of general office activities and product and service delivery  within Accounts Receivable. . Example: Process the evaluation and completion of customer offers."	""
"BQ"	BQ Payment Instance Record	Payment Preconditions	"The required status/situation and or tasks that need to be completed prior to the initiation of the workstep"	String
"BQ"	BQ Payment Instance Record	Payment Business Unit/Employee Reference	"The operating unit/employee responsible for the workstep"	Object
"BQ"	BQ Payment Instance Record	Payment Work Schedule	"The timing and key actions/milestones making up the workstep"	String
"BQ"	BQ Payment Instance Record	Business Service	"The Accounts Receivable Procedure specific Business Service"	Business Service
"BQ"	BQ Payment Instance Record	Payment Postconditions	"The completion status and reference to subsequent actions that may be triggered on completion of the workstep"	String
"BQ"	BQ Payment Instance Record	Payment Service Type	"Reference to the specific business service type"	String
"BQ"	BQ Payment Instance Record	Payment Service Description	"Description of the performed business service"	String
"BQ"	BQ Payment Instance Record	Payment Service Inputs and Ouputs	"Mandatory and optional inputs and output information for the business service"	String
"BQ"	BQ Payment Instance Record	Payment Service Work Product	"Documentation, meeting schedules, notes, reasearch. calculations and any other work products produced by the business service"	String
"BQ"	BQ Payment Instance Record	Payment Service Name	""	String
"BQ"	BQ Accounts Receivable Outcome Instance Record	""	""	""
"BQ"	BQ Accounts Receivable Outcome Instance Record	Accounts Receivable Work Product	""	String
"BQ"	BQ Accounts Receivable Outcome Instance Record	Accounts Receivable Procedure	""	String
